id,artist_id,latitude,longitude,location,name,release,title,duration,tempo,year,hotttnesss,similar_artists_count,artist_terms_count,end_of_fade_in,start_of_fade_out,loudness,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,danceability,artist_familiarity,artist_hotttnesss,song_hotttnesss
8278,AR8L3QV1187FB4C0BB,-34.60852,-58.37354,Buenos Aires,Bruno Sanfilippo,The New Kingdom,The Fourth Wish,398.602,179.547,2006,0,100,41,0,384.993,-16.864,3,1,1,0.849,1,0.922,0,0.540971095,0.37190048,0
8279,ARNJVSL1187B99AFD4,52.51607,13.37698,Berlin. Germany,2raumwohnung,In wirklich,Mädchen mit Plan,272.95302,124.023,2002,0.639248489,100,44,0.154,266.449,-9.846,7,1,1,0.803,3,0.853,0,0.664559979,0.397569595,0.639248489
8280,ARZWPWP1241B9CA793,0,0,Cleveland. OH,Henry Mancini,Sousa In Hi-Fi,National Fencibles March,187.74159,118.719,0,0,100,36,0.165,181.243,-11.088,5,0.029,1,0.345,4,0.541,0,0.695422285,0.437494807,0
8281,ARYJ6RP1187B9B3827,36.16778,-86.77836,Nashville. TN,Cindy Morgan,The Definitive Collection,I Will Be Free (LP Version),295.10485,94.315,0,0.272923667,100,30,0,279.307,-10.602,2,0.696,1,0.8,5,0.785,0,0.544749489,0.417410467,0.272923667
8282,AROZFLY11F50C4F54F,27.9758,-81.54106,Florida,Rainforest Trio,Beyond Brasil,Obsession,291.39546,107.965,0,0,100,12,3.605,281.577,-16.246,1,0.305,1,0.218,4,0.9,0,0.022556501,0,0
8283,ARP07GD1187B9B9DA4,0,0,,Los Originales De San Juan,Lo Mejor De Los Originales,Soy De Oaxaca,199.07873,123.335,0,0,100,15,0.113,192.377,-6.641,4,0.744,1,0.411,3,0.94,0,0.648902582,0.440835007,0
8284,AR5ZJLK1187B9B3A8E,35.99527,-78.89601,Durham. NC,John D. Loudermilk,The Open Mind Of John D. Loudermilk,Goin' To Hell On A Sled,124.39465,177.098,0,0.408110884,100,24,0,112.774,-8.039,9,0.745,1,0.584,4,0,0,0.414244229,0.287370035,0.408110884
8285,ARJ7KF01187B98D717,0,0,,Coldplay,Fix You,The World Turned Upside Down,269.34812,136.82,2005,0.701266353,100,19,2.81,259.535,-6.294,9,0.468,1,0.333,4,0,0,0.865021511,0.916053228,0.701266353
8286,ARI6WJS1187B9B2D7B,0,0,,Deepface,I Want To Live,I Want To Live (Smash Club Mix),362.68363,124.05,0,0.203915013,100,15,0,351.66,-4.577,11,0.791,0,0.61,4,0.296,0,0.496630085,0.232437777,0.203915013
8287,ARKZJ301187FB521B2,0,0,LDN,Lily Allen,It's Not Me_ It's You,Everyone's At It,277.83791,116.957,2009,0.740467827,100,20,6.327,268.98,-6.399,5,0.178,1,0.312,3,0.618,0,0.916058238,0.535408379,0.740467827
8288,ARJVTRE1187B9959C0,40.71455,-74.00712,London. England,Foghat,Live,Slow Ride [Live Version],501.2371,114.831,1977,0,100,45,0,487.851,-9.817,5,0.294,1,0.367,4,0.714,0,0.714201447,0.496123346,0
8289,AR00A6H1187FB5402A,42.73383,-84.59334,Lansing. MI,The Meatmen,Cover the Earth,We Didn't Kill Each Other (But Didn't We Try) [Originally Performed by Dallas Wayne],216.81587,193.361,0,0,100,32,0.142,216.816,-6.439,2,0.756,1,0.607,4,1,0,0.514064276,0.395627514,0
8290,AR9JNFU1187B9B9868,-23.6361,-46.71173,Santo Amaro da Purifica. Bra,Gal Costa,Cores_ Nomes,Meu Bem Meu Mal (Mi Bien Mi Mal),242.9122,145.099,0,0.454192988,100,40,0,224.624,-25.63,5,0.677,1,0.557,7,0.68,0,0.692615861,0.437464554,0.454192988
8291,ARW90Y31187B98FC7C,0,0,,Pinchers,Dirt Low,Don't Do That,229.01506,92.01,0,0,100,19,2.368,216.474,-13.229,11,0.165,1,0.24,4,0.769,0,0.558384455,0.340632714,0
8292,ARBS1OC1187FB44CAF,0,0,Atlanta. GA,T.I.,Urban Legend,Why U Mad At Me (Explicit Screwed Version),258.92526,148.877,2004,0,100,17,0,258.925,-5.81,6,0.465,0,0.325,4,0.586,0,0.842673051,0.872838921,0
8293,ARK2P961187B9AD524,39.95227,-75.16237,Philadelphia. PA,Britny Fox,Bite Down Hard,Over And Out [Album Version],285.02159,149.01,1991,0.48456253,100,25,0.225,267.523,-12.159,11,0.967,1,0.58,4,0.172,0,0.583654099,0.388332649,0.48456253
8294,ARRTJ3W1187B993212,0,0,,Power Pill Fist,Kongmanivong,Chuckanut Drive,291.42159,138.387,2008,0.401486711,100,15,0,282.511,0.566,5,0.624,1,0.402,3,0.951,0,0.488169688,0.378660278,0.401486711
8295,ARJW7KB1187FB47C36,43.21183,2.3584,Carcassonne. France,Olivia Ruiz,J'Aime Pas L'Amour,Enervé,230.24281,104,2004,0.471578248,100,37,0,226.975,-5.106,8,0.701,1,0.591,4,0.953,0,0.621201748,0.37436568,0.471578248
8296,ARSG7NQ1187FB57482,0,0,Wilmette. IL,Fall Out Boy,Folie à Deux,(Coffee's For Closers),275.3824,155.038,2008,0.685642424,100,16,0,271.325,-3.214,4,0.292,1,0.413,4,0.228,0,0.93796475,0.566622888,0.685642424
8297,ARKOETA1187FB36CAB,0,0,,Year of Desolation,Your Blood_ My Vendetta,The Legend of Yellow Boobie,337.76281,223.323,2005,0,100,14,0.354,337.763,-5.623,1,0.247,1,0.314,7,0.847,0,0.550458405,0.287602557,0
8298,ARVVZ6Q1187B98D05D,0,0,United States,Olive,Ministry of Sound Presents Chilled II 1991-2009,You're Not Alone,211.35628,135.111,0,0,100,48,0,197.033,-10.616,5,0.381,1,0.306,4,0.058,0,0.607562417,0.434607401,0
8299,ARSCLMG1187FB3CEE4,37.77916,-122.42005,California - SF,HardNox,I Go Dumb Of This Heavy Metal,White Girl Who Can Dance,228.80608,144.038,0,0,100,10,0.299,228.806,-5.675,2,0,1,0.093,4,0.955,0,0.513081378,0.309474957,0
8300,ARWSMNZ1269FCD10FC,0,0,,Tim Hornsby,Protect You,Protect You,89.62567,150.655,0,0,100,5,3.698,89.626,-17.51,1,1,1,0.944,1,0.806,0,0.085081046,0,0
8301,ARFONSP11F50C4D175,0,0,,Michael Bloomfield,If You Love These Blues_ Play'em As You Please,Have Thine Own Way,137.69098,121.218,0,0,100,34,0.311,125.852,-12.963,7,0.201,1,0.618,4,0.89,0,0.495066661,0.372179878,0
8302,ARE9SYU1187B9B9838,29.18752,-82.14039,OCALA. Florida,Jerry Reed,Oh What A Woman,Woman Shy,135.18322,121.371,1967,0.375984302,100,45,0.183,130.827,-13.941,5,0.205,1,0.217,4,0,0,0.584007553,0.409027745,0.375984302
8303,ARZ1PTN1187B9967D9,33.46725,-96.91393,Tioga Springs. TX,Gene Autry,"Blues Singer 1929-1931 ""Booger Rooger Saturday Nite",Frankie And Johnny,163.52608,81.829,1996,0,100,34,3.425,163.526,-17.123,2,0.386,1,0.514,4,1,0,0.583646435,0.41458957,0
8304,ARI0AB01187B9B7D94,0,0,Reinerton. PA,Les Brown,Live 12 May 1957,"Take The ""A"" Train",203.7024,140.97,0,0,100,18,0.131,190.769,-12.903,1,0.231,1,0.407,1,0.405,0,0.529788041,0.42011418,0
8305,AR5U94U1187FB5CDCF,0,0,,John Hammond,The Best Of,Big Boss Man,162.71628,95.434,1965,0,100,37,0.311,148.434,-11.726,5,0.68,1,0.572,1,0,0,0.590692918,0.452817838,0
8306,ARECPYG11C8A42B5BF,0,0,,1. Futurologischer Congress,Schützt die Verliebten,Machinenfunk,204.93016,146.036,1982,0,100,18,0.072,197.114,-10.644,0,0.725,1,0.673,4,0.509,0,0.374763103,0.256977994,0
8307,AREMPZY1187B9B8FF3,0,0,Jackson MS,David Banner / Sky / Marcus,MTA2-Baptized In Dirty Water,The Christmas Song,253.67465,87.033,0,0.215080319,100,13,0.076,250.683,-5.29,7,0.739,1,0.498,4,0.864,0,0.806364125,0.512455643,0.215080319
8308,ARXSABJ1187FB3C336,0,0,Sacramento. CA,Deftones,White Pony,Korea (LP Version),203.59791,178.339,2000,0.715502169,100,36,3.593,197.857,-3.145,7,0.332,1,0.598,5,0.996,0,0.821697317,0.601729756,0.715502169
8309,ARD7DTC1187FB404DF,0,0,,POLINA,Kenourgios Erotas,Kenourgios Erotas,193.59302,182.153,0,0,100,15,0.247,186.717,-9.335,5,0,0,0.312,1,0.084,0,0.490989294,0.34053099,0
8310,ARBZHTB1187FB3A725,0,0,,Aaron Watson,Angels & Outlaws,Thats What I Like About a Country Song,170.84036,138.471,2008,0.345802234,100,14,0.2,160.978,-9.909,7,0.863,1,0.726,4,0.251,0,0.658016592,0.472495477,0.345802234
8311,ARHR5BC1187B9AC348,0,0,,Eagles Of Death Metal,Heart On,(I Used To Couldn't Dance) Tight Pants,215.64036,237.831,2008,0,100,11,0,207.215,-4.462,7,0.356,1,0.441,4,0.387,0,0.761986351,0.497197396,0
8312,ARX2R5A1187FB5B85B,33.74831,-84.39111,"Joliet. IL &amp, Atlanta. GA",Ann Nesby,Ann Nesby's Soulful Christmas,I'm Going All The Way (Album),230.79138,107.466,0,0,100,23,0,220.444,-9.884,0,0.633,1,0.582,4,0.644,0,0.447913958,0.422575523,0
8313,ARWNGWU124207838D7,0,0,,Peter Hunningale,Mr. Government,Too Late,226.87302,165.898,0,0,100,2,0.229,223.945,-10.003,9,0.735,0,0.533,4,0.343,0,0.415140368,0.249739671,0
8314,AR5ZY7R1187B996302,38.8991,-77.029,Washington DC,The Continentals,Merry Christmas Baby,Merry Christmas Baby,179.06893,111.199,0,0.302724051,100,27,0.078,169.645,-12.55,5,0.78,1,0.545,3,1,0,0.442030513,0.380109208,0.302724051
8315,AR7N7MI1187FB46935,7.37884,3.89527,Ibadan. Nigeria,Sade,Lovers Rock,Slave Song,252.47302,118.023,2000,0,100,37,0.223,232.292,-10.007,6,0.072,0,0.417,4,0.928,0,0.77149215,0.517342286,0
8316,AR3AIEI1187B992D8D,54.31392,-2.23218,Great Britain / UK,Marilyn Horne,Rockabye Baby - Lullabies with Orchestra,Mighty Lak' a Rose,164.62322,59.863,0,0,100,19,5.01,147.11,-25.677,10,0.342,0,0.544,5,0.785,0,0.445858671,0.312044456,0
8317,ARTTFAQ1187B98E4FA,0,0,,Kiprich,Riddim Driven: Caribbean Style,Hot Girls,186.17424,101.214,0,0,100,16,0,180.762,-6.504,2,0.389,1,0.417,4,1,0,0.558878292,0.388939766,0
8318,AR6EVQA1187B9AA1DF,0,0,Kingston. Jamaica,Cocoa Tea,Weh Dem A Go Do...Can't Stop Cocoa Tea,Can't Stop Cocoa Tea,162.35057,146.474,1991,0.212045405,100,44,0.164,147.946,-17.422,1,0.625,1,0.425,4,1,0,0.595645308,0.4260093,0.212045405
8319,ARJJKAA1187B9ADAF1,0,0,,Rolfe Kent,17 Again,Mark Practices,48.69179,69.986,0,0,100,20,2.368,43.984,-26.128,1,0,0,0,1,0,0,0.549033905,0.376664106,0
8320,ARWV0Q11187FB4CDCE,0,0,Austin. TX,Arc Angels,Living In A Dream,Crave and Wonder,320.31302,120.032,0,0.265861049,100,13,0,315.472,-5.521,2,0.293,1,0.518,4,1,0,0.588932086,0.349366361,0.265861049
8321,AR0569B1187B9A4036,0,0,,Mike Bloomfield,Diamond Master Series - Mike Bloomfield,Junko partner,284.1073,167.553,1996,0,100,23,0.293,274.582,-12.727,3,0.42,1,0.41,4,0.435,0,0.495066661,0.347511765,0
8322,ARC0MTS1187FB44C21,50.84838,4.34968,Brussels. Belgium,Toots Thielemans,Footprints,The Windmills Of Your Mind,181.55057,121.971,0,0,100,46,2.264,172.669,-18.006,5,0.386,1,0.322,3,0.625,0,0.641172818,0.43676907,0
8323,AR23C041187FB4D534,0,0,Queens. NY,50 Cent,Get Rich Or Die Tryin',U Not Like Me,255.63383,92.649,2002,0,100,41,0.096,253.457,-3.084,6,0.225,1,0.145,4,1,0,0.88348708,0.588649959,0
8324,AR0JPOG1187FB37383,0,0,Japan,Lyrics Born,Everywhere At Once,Is It The Skin I'm In?,233.32526,151.051,2008,0.38293509,100,14,0,228.043,-5.755,8,0.553,0,0.459,4,0.827,0,0.577158124,0.512197243,0.38293509
8325,AR5U94U1187FB5CDCF,0,0,,John Hammond,Bluesman,Ain't That Loving You Baby,198.29506,130.99,0,0,100,37,0,190.009,-13.129,4,0.822,0,0.541,1,0.18,0,0.590692918,0.452817838,0
8326,AR8BMEQ1187B9B4214,38.2589,-92.43659,Missouri,Pumpkin Buzzard,Perfect Dragon,Requiem Blaster,120.00608,111.004,0,0,100,46,4.191,120.006,-18.682,0,0.004,0,0.2,7,0.827,0,0.391108885,0.240098406,0
8327,ARMFXPI1187B99717E,0,0,,The London Theatre Orchestra,Ultimate Cult Themes,The Man From U.N.C.L.E.,159.21587,166.925,0,0,100,10,0.175,152.787,-4.959,5,0.036,1,0.57,4,1,0,0.332421635,0.314494837,0
8328,AR9696A1187FB550A1,0,0,,Nicolas Bacchus,Balades pour enfants louches,Préliminaires_ par Philippe Pagès (feat. Philippe Pagès),65.61914,83.574,2002,0,100,3,0.09,65.619,-18.463,0,0.295,1,0.532,7,0.846,0,0.340925899,0.089998724,0
8329,AR78ZID1187B9B31ED,18.11526,-77.27348,Jamaica,Mikey Dread,SWALK,Problems,289.64526,137.746,0,0.379523324,100,43,0,280.201,-6.46,5,0.561,0,0.564,4,0,0,0.58568315,0.360445766,0.379523324
8330,ARN4IYF1187FB49D76,0,0,,Pagan Wanderer Lu,European Monsoon,Crustaceans As Castanets,117.28934,140.247,0,0.299877488,100,16,0,106.04,-4.952,0,0.665,1,0.722,4,0.608,0,0.453600539,0.350803574,0.299877488
8331,AR3793X1187FB50CB3,0,0,Middlesbrough. England,Chris Rea,Weekend Songs,Josephine (French Edit),236.35546,110.1,2008,0.758410319,100,49,2.252,228.902,-7.186,3,0.645,0,0.514,4,0.964,0,0.643182773,0.500691341,0.758410319
8332,AR051KA1187B98B2FF,0,0,,Wilks,Brightess night,That you fool ed me,257.04444,94.997,0,0,100,11,0,257.044,-6.736,6,0.565,1,0.561,4,0.881,0,0.351182454,0.080166939,0
8333,AR7KA5V1187FB44E6B,0,0,,The Del McCoury Band,The Family,Don't You Think It's Time To Go,134.68689,106.218,0,0.265861049,100,18,0.171,127.083,-11.197,5,0.918,1,0.699,4,0.95,0,0.608703568,0.362218957,0.265861049
8334,AR62MPO1187FB46421,0,0,Bakersfield. CA,David Benoit,Here's To You Charlie Brown - 50 Great Years!,Frieda,274.1024,152.077,2000,0.544577102,100,51,0,263.68,-10.03,0,0.413,1,0.465,5,0.57,0,0.609742243,0.4785322,0.544577102
8335,AR1DLF21187FB3CBF0,0,0,,4Him,Face The Nation,He Never Changes,269.06077,150.049,0,0.375984302,100,31,0,259.872,-10.925,8,0.593,1,0.678,4,0.51,0,0.565089892,0.448593803,0.375984302
8336,ARF3GX71187FB3EB66,0,0,Medicine Lodge. KS,Martina McBride,Timeless,Pick Me Up On Your Way Down,160.62649,131.074,2005,0.38293509,100,11,0.205,152.143,-6.94,0,0.899,1,0.724,4,0.009,0,0.614870934,0.628246419,0.38293509
8337,ARD5SR21187B9B5F4A,60.99655,24.49511,Hämeenlinna,Irwin Goodman,Erikoiset,Yhteinen koti,194.32444,189.997,2001,0,100,40,3.866,187.907,-12.374,2,0.65,1,0.86,4,0.617,0,0.517480572,0.43280431,0
8338,AR508LN1187B996F4E,0,0,,Lole y Manuel,Aljarafe,Aljarafe,141.66159,85.472,1992,0,100,27,0.602,133.654,-16.465,6,0.267,1,0.493,4,0.069,0,0.571833796,0.414985282,0
8339,ARCP8YG1187B997D72,52.88356,-1.97406,UK - England - South East,Claire Hamill,Touchpaper,24 Hours from Tulsa (Bonus Track),257.01832,124.942,0,0,100,27,0.232,244.907,-8.226,9,0.227,1,0.316,4,1,0,0.503890501,0.35312499,0
8340,AR6OTKA1187B9B6697,34.16788,-111.9307,Arizona,32 Leaves,Panoramic,Way Beyond,233.66485,137.951,2009,0.662493161,100,23,0.148,220.247,-6.446,11,0,1,0.349,3,0.667,0,0.646880871,0.402391108,0.662493161
8341,ARLNMEP11C8A41519E,34.05349,-118.24532,Los Angeles,Rockabye Baby!,Lullaby Renditions of The Beach Boys,You Still Believe in Me,203.54567,74.619,0,0.355285536,100,25,0,190.526,-10.348,11,0.926,1,0.826,1,0,0,0.694119247,0.456029754,0.355285536
8342,ARJDR071187B98CBBB,38.62774,-90.19951,St. Louis. MO,Barbara Carr,A Decade Of Chicago's Finest,Don't Knock Love,147.66975,89.157,0,0.513189736,100,13,0.438,135.082,-7.8,4,0.303,1,0.475,4,0.408,0,0.385681279,0.297333407,0.513189736
8343,ARY1QJF1187B98EF3F,34.05349,-118.24532,California - LA,Kathleen Madigan,In Other Words,Oprah (Album Version),92.00281,87.392,2006,0.340857095,100,31,0,86.895,-12.884,7,0,0,0,1,0.632,0,0.47986468,0.385230442,0.340857095
8344,ARYZQIU1187FB4BBF8,40.71455,-74.00712,New York. NY,Louie Ramirez,Ali Baba,It's Not What You Say,174.10567,125.028,1968,0,100,15,0,174.106,-8.192,5,0.504,1,0.408,4,0,0,0.330520763,0.228821848,0
8345,AR05OJD1187B9B99A6,0,0,Brooklyn. New York,Ol' Dirty Bastard,Message To The Other Side (Osirus Part 1),Destiny Ft: Lesk One,180.45342,90.473,0,0.386790177,100,32,0.59,175.444,-3.949,7,0.165,1,0.446,4,0.539,0,0.694098145,0.467552021,0.386790177
8346,AR02IU11187FB513F2,0,0,New York. NY,Tito Puenté,Salsa Salsa,Bata 6/8,362.50077,112.566,1987,0,100,18,0.313,349.066,-25.499,1,0.543,1,0.484,4,0.113,0,0.722105298,0.480724781,0
8347,ARM5JLS1187FB3615B,34.27611,-88.35068,Itawamba County. MS,Tammy Wynette,The World Of Tammy Wynette,It Is No Secret (What God Can Do),148.00934,76.907,0,0,100,46,0.341,141.299,-13.18,9,0.842,1,0.644,4,0.787,0,0.606118646,0.409196036,0
8348,AR7DFJP1187B992F13,0,0,,Juana Molina,Segundo,El Perro,401.65832,124.754,2003,0.649989756,100,44,0.266,381.185,-14.129,1,0.866,1,0.67,4,0.421,0,0.70366489,0.448223589,0.649989756
8349,AR7U5BZ1187B997FFC,0,0,,Keep Of Kalessin,Agnen: A Journey Through The Dark,As Mist Lay Silent Beneath,340.4273,127.585,1999,0.480238748,100,15,0.113,336.904,-5.298,5,0.092,1,0.366,4,0.552,0,0.637995287,0.471441876,0.480238748
8350,ARFQTFS12086C14218,0,0,,Orenda,A Tale of a Tortured Soul,Act One: Rise and Fall - From the Ashes (I. Chapter One / II. Chapter Two),514.0371,100.244,0,0,100,14,2.409,503.409,-5.823,6,0.745,1,0.579,1,0.261,0,0.413656303,0.141902554,0
8351,ARI2JSK1187FB496EF,51.50632,-0.12714,London. England,Nick Ingman,Two Brothers,Kumal & Sangha,110.15791,133.369,0,0.233601929,100,31,3.419,101.93,-20.678,2,0.753,0,0.789,4,0.497,0,0.4074304,0.31853603,0.233601929
8352,ARB3YS71187FB4E54E,0,0,,Tomorrow,Tomorrow,Shy Boy (1999 Digital Remaster),146.57261,127.188,0,0.215080319,100,42,0.45,139.029,-10.164,7,0.497,1,0.596,1,0,0,0.679616957,0.354472191,0.215080319
8353,AR035N21187FB3938E,34.23294,-102.4102,Earth,BT,Stealth,Henrys Death,214.54322,150.082,2005,0.327736683,100,22,12.179,210.947,-7.652,2,0.245,1,0.414,4,0.916,0,0.786427083,0.512226738,0.327736683
8354,AR78ZID1187B9B31ED,18.11526,-77.27348,Jamaica,Mikey Dread,Happy Family,Your Love,246.02077,162.009,0,0,100,43,0,226.191,-15.011,1,0.009,0,0.29,4,0.804,0,0.58568315,0.360445766,0
8355,AR3AIEI1187B992D8D,54.31392,-2.23218,Great Britain / UK,Marilyn Horne,Rockabye Baby - Lullabies with Orchestra,Nana,109.37424,109.257,0,0,100,19,5.422,96.792,-22.417,9,0.753,1,0.791,4,0.756,0,0.445858671,0.312044456,0
8356,AR1N6N61187FB4E25E,23.0833,-82.4167,Havana. Cuba [Jesus Maria],Mongo Santamaria,Arriba!,Eres Tu,198.5824,142.198,0,0.27354544,100,31,0.241,194.426,-12.272,5,0.5,1,0.387,1,0,0,0.540037749,0.360053307,0.27354544
8357,ARCQQ3S1187B9A6D98,31.1689,-100.07715,Texas,DJ Primo,Masters Of Darkness - The Best Early Rave & Hardcore,Give It All You Got,243.06893,201.532,0,0,100,13,0,235.212,-10.608,2,0.099,1,0.14,5,0.628,0,0.509994688,0.247426195,0
8358,ARYGXKQ11E2835CE3B,0,0,New York. NY [Queens],Styles P,The Ghost Dub-Dime Mixtape,Back On My New S*** (feat. Tre Williams),229.14567,98.299,0,0.240040556,100,10,0,218.157,-5.587,3,0.489,1,0.541,4,0.803,0,0.743792498,0.472670741,0.240040556
8359,ARROLGK1187FB5738D,39.26271,-121.01914,Nevada City. CA,The Advantage,Elf Titled,Ducktails - Moon,99.00363,184.283,0,0.514298331,100,37,0.257,99.004,-8.096,6,0.756,1,0.577,4,0.187,0,0.613572487,0.378647779,0.514298331
8360,AR19JS91187B98CB66,0,0,,Captain Hollywood Project,Animals or Human,The Way Love Is,338.36363,150.014,1995,0.334706549,100,30,0,333.142,-8.67,7,0.462,1,0.549,4,0,0,0.524821393,0.362162159,0.334706549
8361,ARYR56R1187FB3DEEE,0,0,,Pepe Romero,Albéniz / Granados / Romero / Sor: Guitar Solos,Mallorca_ Op.202 - transcr. Marc Switzer,397.06077,132.053,0,0,100,20,5.625,382.816,-30.478,2,0.626,1,0.558,3,0.363,0,0.496905061,0.361928798,0
8362,ARH3TXI1187FB3A486,36.16778,-86.77836,NASHVILLE. Tennessee,Kathy Troccoli,Kathy Troccoli,Never My Love,251.29751,79.744,1994,0,100,37,0.282,238.515,-10.851,7,0.626,1,0.67,4,0.425,0,0.533659594,0.365822369,0
8363,ARYLQVR11F50C4EFC2,0,0,,Saman,Rahayee,Akhm Nakon,339.06893,174.108,0,0,100,12,0.212,327.663,-9.163,1,0.99,1,0.843,3,0.935,0,0.767815064,0.319103222,0
8364,ARODOO01187FB44F4A,0,0,,The Baltimore Consort,Tunes from the Attic,You Lasses and Lads,201.50812,69.489,0,0,100,13,0.17,187.199,-19.572,5,0.956,1,0.797,1,0,0,0.425723658,0,0
8365,ARIRCA31187FB58E84,0,0,Maine,The Maine,Can't Stop Won't Stop,You Left Me,209.00526,130.031,2008,0.84967867,100,24,0.076,205.827,-4.92,0,0.738,1,0.671,4,0.837,0,0.895297125,0.585867596,0.84967867
8366,ARC39PE1187B9B2C01,0,0,,Major Lazer,Nervous Nitelife: Tom Stephan,Keep It Going Louder (Tom Stephan Harder Mix),352.02567,127.873,0,0.215080319,100,18,0,352.026,-5.929,1,0.487,1,0.491,4,0.594,0,0.400674505,0.236433805,0.215080319
8367,ARGVJPK1187B9909EA,0,0,,Josh Groban,Awake Live,February Song [Live],311.14404,140,2008,0.439202489,100,14,0,311.144,-9.55,5,0.247,0,0.486,3,1,0,0.765357013,0.755149913,0.439202489
8368,ARNE16X1187B9B2DEE,18.04552,-77.02659,St. Catherine. Jamaica,Jimmy Cliff,The EMI Years 1973-'75,Million Teardrops,216.45016,83.712,0,0.270775999,100,48,0.188,205.578,-11.675,5,0.461,1,0.453,7,0.141,0,0.672199944,0.466784212,0.270775999
8369,ARRC2JF1187B9B6A93,-24.9162,133.39311,AUSTRALIA,Bruce Rowland,Return to Snowy River Part II,You Should Be Free,93.09995,85.774,0,0,100,10,0.137,86.181,-27.011,0,1,1,0.904,1,0.991,0,0.443162398,0.30045446,0
8370,ARIZODP1187B9AD272,54.89814,-1.53179,Washington. England,Bryan Ferry,Let's Stick Together,2HB (1999 Digital Remaster),194.61179,149.435,1976,0,100,11,5.817,178.387,-8.903,1,1,1,0.94,1,0,0,0.69480252,0.561830538,0
8371,ARV38Z81187B98E608,0,0,,The Jets,The Early Years,Steppin' Out Tonight,164.54485,97.243,0,0,100,44,0.113,154.424,-14.022,11,0.172,1,0.289,4,0.719,0,0.565482351,0.391242506,0
8372,ARCLLH11187FB48DE0,32.77815,-96.7954,Dallas. TX,Jimmie Vaughan,Strange Pleasure,Don't Cha Know,260.72771,128.713,1994,0,100,39,4.569,245.65,-9.508,10,0.038,1,0.448,4,0,0,0.631662672,0.457072953,0
8373,ARSW5F51187FB4CFC9,0,0,Seattle. WA,Alice In Chains,Black Gives Way To Blue,Take Her Out,239.35955,96.941,2009,0.692961319,100,23,0,235.967,-4.994,8,0.772,1,0.637,4,1,0,0.796337059,0.582921576,0.692961319
8374,ARQEPTZ1187FB4CD36,0,0,US,Toby Love,Love Is Back,Happy Valentine's,202.26567,90.681,0,0.334706549,100,11,0.184,195.558,-3.723,9,0.457,0,0.472,1,0.808,0,0.698977346,0.394107804,0.334706549
8375,AR0RCMP1187FB3F427,30.08615,-94.10158,Beaumont. TX,Billie Jo Spears,Misty Blue,'57 Chevrolet,173.68771,185.583,1990,0,100,32,0.961,161.367,-12.957,2,0.407,1,0.571,4,0,0,0.523714637,0.384611084,0
8376,ARTBFV61187FB3C250,34.05349,-118.24532,Los Angeles. CA,Johnny Horton,100 Country Classics,The Battle Of New Orleans,148.79302,179.311,1959,0,100,46,0.238,138.791,-8.601,9,0.848,1,0.581,1,0,0,0.610427725,0.438168226,0
8377,ARJFOC01187FB413A5,33.59233,-101.85587,Lubbock. TX,Delbert McClinton,Voices Of Americana: Delbert McClinton,Lover In Demand,105.35138,112.053,2000,0,100,45,0.142,95.289,-11.187,7,0.371,0,0.284,4,0.56,0,0.699924765,0.449668691,0
8378,ARCCRTI11F4C845308,0,0,,White Heart,Emergency Broadcast,Speed Of Sound (Emergency Broadcast Album Version),184.68526,104.52,0,0.261733308,100,12,0.247,181.354,-9.579,5,0.601,1,0.606,4,0.52,0,0.477364752,0.337507289,0.261733308
8379,ARALEAC1187B9902A8,51.89834,-8.47277,Cork City. Ireland,Rubyhorse,Rise,Evergreen,266.03057,129.909,2002,0.43965466,100,27,0,266.031,-6.404,7,0.143,1,0.361,4,0.138,0,0.547230938,0.345306908,0.43965466
8380,ARK8EHO1187B9B71D1,57.15382,-2.10679,Aberdeen. Scotland,Shamen,Trasmazonia,Transamazonia (Deep Dish No Doze Mix),600.37179,83.497,1995,0.265861049,100,48,0.427,588.121,-7.512,4,0.287,0,0.305,3,1,0,0.605880471,0.393660868,0.265861049
8381,ARG5OIV1187B99329D,0,0,,Camerata Brasil,Bach in Brazil,Italian Concerto in F_ BWV 971 - Allegro,282.3571,179.803,0,0.205174901,100,11,1.036,277.049,-15.189,5,0.247,1,0.315,4,0,0,0.30248922,0.252267646,0.205174901
8382,ARCEEC91187B9AC4FB,44.97903,-93.26493,Minneapolis. MN,Alexander O'Neal,Alex Loves...,Unbreak My Heart,267.25832,109.991,2008,0.460484845,100,45,0.142,259.692,-7.367,9,0.492,0,0.494,4,0.791,0,0.609123875,0.46236784,0.460484845
8383,ARNPPTH1187B9AD429,51.4855,-0.37196,Heston. Middlesex. England,Jimmy Page,Get the Led Out - Led Zeppelin Salute,Wailing Sounds,157.02159,184.456,2004,0.499445835,100,44,0,153.037,-4.813,2,0.471,0,0.412,4,0.28,0,0.731822219,0.424940331,0.499445835
8384,ARWJEOP1187B996538,0,0,,Soul Ballet,LAViSH,Tuscan Chica,462.07955,101.006,2007,0.609043943,100,34,0,453.671,-6.947,4,0.279,0,0.295,4,0.95,0,0.493125957,0.353242066,0.609043943
8385,ARRJ3UC1187FB579D7,0,0,Croix-des-Bouquets.  Haiti,Wyclef Jean featuring Prodigy of Mobb Deep,The Preacher's Son,Rebel Music,237.50485,196.04,2003,0.439202489,100,22,0.084,225.907,-3.909,2,0.77,1,0.667,3,0.629,0,0.791465542,0.477889304,0.439202489
